Order_ID,Order_Date,Order_Month,Order_Year,Customer_ID,Customer_Name,Gender,Age,City,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin_Pct,Payment_Mode
ORD0703,2025-06-15,2025-06,2025,CUST0038,Customer 181,Female,33,Ahmedabad,Gujarat,Beauty,Hair Care,Shampoo,4,650,0.2,2080.0,1520,560.0,26.92,Upi
ORD0704,2026-01-31,2026-01,2026,CUST0096,Customer 345,Male,34,Mumbai,Maharashtra,Beauty,Fragrance,Perfume,4,1800,0.0,7200.0,4200,3000.0,41.67,Upi
ORD0705,2025-09-06,2025-09,2025,CUST0318,Customer 210,Male,52,Kolkata,West Bengal,Beauty,Skincare,Moisturizer,2,750,0.15,1275.0,840,435.0,34.12,Credit Card
ORD0706,2026-05-16,2026-05,2026,CUST0092,Customer 70,Female,48,Surat,Gujarat,Beauty,Hair Care,Shampoo,2,650,0.0,1300.0,760,540.0,41.54,Net Banking
ORD0707,2025-11-30,2025-11,2025,CUST0039,Customer 293,Male,39,Kochi,Kerala,Home & Kitchen,Kitchen,Air Fryer,3,6500,0.15,16575.0,12900,3675.0,22.17,Debit Card
ORD0708,2025-11-14,2025-11,2025,CUST0023,Customer 46,Male,51,Mysuru,Karnataka,Sports,Fitness,Dumbbells,1,2200,0.0,2200.0,1350,850.0,38.64,Upi
ORD0709,2025-06-07,2025-06,2025,CUST0273,Customer 315,Male,37,Ahmedabad,Gujarat,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Upi
ORD0710,2025-09-24,2025-09,2025,CUST0358,Customer 326,Female,53,Mangaluru,Karnataka,Beauty,Hair Care,Shampoo,5,650,0.1,2925.0,1900,1025.0,35.04,Upi
ORD0711,2025-11-19,2025-11,2025,CUST0082,Customer 181,Female,57,Kochi,Kerala,Clothing,Men'S Wear,Jeans,4,2200,0.1,7920.0,5200,2720.0,34.34,Debit Card
ORD0712,2026-01-31,2026-01,2026,CUST0237,Customer 138,Male,60,Kozhikode,Kerala,Sports,Fitness,Dumbbells,2,2200,0.05,4180.0,2700,1480.0,35.41,Debit Card
ORD0713,2025-08-22,2025-08,2025,CUST0209,Customer 93,Female,54,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.2,3360.0,2800,560.0,16.67,Credit Card
ORD0714,2025-08-08,2025-08,2025,CUST0441,Customer 141,Male,26,New Delhi,Delhi,Clothing,Women'S Wear,Kurti,2,1600,0.15,2720.0,1800,920.0,33.82,Cash
ORD0715,2026-06-27,2026-06,2026,CUST0386,Customer 359,Male,24,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.15,3570.0,2800,770.0,21.57,Cash
ORD0716,2026-02-09,2026-02,2026,CUST0428,Customer 124,Female,19,Kolkata,West Bengal,Clothing,Men'S Wear,Jeans,4,2200,0.0,8800.0,5200,3600.0,40.91,Debit Card
ORD0717,2025-11-22,2025-11,2025,CUST0363,Customer 157,Female,28,Kozhikode,Kerala,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.1,18900.0,14000,4900.0,25.93,Upi
ORD0718,2025-06-02,2025-06,2025,CUST0225,Customer 127,Male,54,Kozhikode,Kerala,Clothing,Women'S Wear,Jacket,2,3200,0.2,5120.0,3800,1320.0,25.78,Credit Card
ORD0719,2025-02-21,2025-02,2025,CUST0195,Customer 206,Female,18,Madurai,Tamil Nadu,Electronics,Mobile,Smartphone,4,22000,0.1,79200.0,66000,13200.0,16.67,Credit Card
ORD0720,2025-06-02,2025-06,2025,CUST0002,Customer 342,Male,43,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,5,8500,0.05,40375.0,29000,11375.0,28.17,Upi
ORD0721,2025-09-27,2025-09,2025,CUST0056,Customer 228,Female,43,Pune,Maharashtra,Clothing,Men'S Wear,T-Shirt,5,900,0.05,4275.0,2500,1775.0,41.52,Upi
ORD0722,2025-12-19,2025-12,2025,CUST0066,Customer 79,Female,25,Chennai,Tamil Nadu,Sports,Football,Football,4,1200,0.05,4560.0,2800,1760.0,38.6,Net Banking
ORD0723,2026-01-12,2026-01,2026,CUST0384,Customer 334,Male,50,New Delhi,Delhi,Electronics,Mobile,Smartphone,1,22000,0.05,20900.0,16500,4400.0,21.05,Upi
ORD0724,2026-02-05,2026-02,2026,CUST0296,Customer 177,Male,31,Ahmedabad,Gujarat,Home & Kitchen,Furniture,Office Chair,1,8500,0.1,7650.0,5800,1850.0,24.18,Debit Card
ORD0725,2026-03-30,2026-03,2026,CUST0356,Customer 216,Male,51,Mumbai,Maharashtra,Sports,Fitness,Dumbbells,3,2200,0.1,5940.0,4050,1890.0,31.82,Upi
ORD0726,2025-01-22,2025-01,2025,CUST0361,Customer 88,Male,54,Hyderabad,Telangana,Electronics,Audio,Headphones,2,2500,0.1,4500.0,3200,1300.0,28.89,Upi
ORD0727,2025-04-16,2025-04,2025,CUST0193,Customer 316,Male,55,Chennai,Tamil Nadu,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.05,5130.0,3150,1980.0,38.6,Credit Card
ORD0728,2025-05-21,2025-05,2025,CUST0146,Customer 425,Male,56,New Delhi,Delhi,Electronics,Wearables,Smart Watch,3,4500,0.05,12825.0,8700,4125.0,32.16,Cash
ORD0729,2026-02-19,2026-02,2026,CUST0198,Customer 323,Female,19,Bengaluru,Karnataka,Sports,Fitness,Yoga Mat,5,900,0.0,4500.0,2400,2100.0,46.67,Cash
ORD0730,2025-03-12,2025-03,2025,CUST0399,Customer 402,Female,55,Ahmedabad,Gujarat,Home & Kitchen,Kitchen,Mixer Grinder,4,4200,0.1,15120.0,11200,3920.0,25.93,Cash
ORD0731,2025-05-13,2025-05,2025,CUST0395,Customer 65,Male,43,Bengaluru,Karnataka,Electronics,Wearables,Smart Watch,4,4500,0.05,17100.0,11600,5500.0,32.16,Upi
ORD0732,2026-02-08,2026-02,2026,CUST0082,Customer 129,Female,38,Bengaluru,Karnataka,Beauty,Skincare,Face Wash,4,450,0.1,1620.0,1040,580.0,35.8,Upi
ORD0733,2025-07-27,2025-07,2025,CUST0280,Customer 205,Female,41,New Delhi,Delhi,Electronics,Wearables,Smart Watch,4,4500,0.0,18000.0,11600,6400.0,35.56,Credit Card
ORD0734,2025-10-22,2025-10,2025,CUST0042,Customer 412,Male,52,Surat,Gujarat,Clothing,Women'S Wear,Jacket,1,3200,0.0,3200.0,1900,1300.0,40.62,Debit Card
ORD0735,2026-03-02,2026-03,2026,CUST0416,Customer 26,Female,29,Nagpur,Maharashtra,Electronics,Mobile,Smartphone,3,22000,0.15,56100.0,49500,6600.0,11.76,Cash
ORD0736,2025-04-01,2025-04,2025,CUST0393,Customer 22,Male,47,Kochi,Kerala,Home & Kitchen,Kitchen,Air Fryer,2,6500,0.05,12350.0,8600,3750.0,30.36,Upi
ORD0737,2025-04-15,2025-04,2025,CUST0150,Customer 146,Male,53,Mysuru,Karnataka,Beauty,Skincare,Face Wash,4,450,0.1,1620.0,1040,580.0,35.8,Upi
ORD0738,2026-01-06,2026-01,2026,CUST0037,Unknown,Male,24,Warangal,Telangana,Sports,Cricket,Cricket Bat,3,2800,0.1,7560.0,5250,2310.0,30.56,Credit Card
ORD0739,2025-08-27,2025-08,2025,CUST0020,Customer 188,Male,25,New Delhi,Delhi,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.1,7560.0,5600,1960.0,25.93,Net Banking
ORD0740,2025-06-25,2025-06,2025,CUST0033,Customer 58,Female,30,Mangaluru,Karnataka,Sports,Fitness,Dumbbells,4,2200,0.1,7920.0,5400,2520.0,31.82,Upi
ORD0741,2026-03-17,2026-03,2026,CUST0325,Customer 105,Female,59,Kochi,Kerala,Clothing,Men'S Wear,T-Shirt,5,900,0.1,4050.0,2500,1550.0,38.27,Upi
ORD0742,2025-01-09,2025-01,2025,CUST0060,Customer 381,Male,58,Mysuru,Karnataka,Clothing,Women'S Wear,Kurti,4,1600,0.05,6080.0,3600,2480.0,40.79,Net Banking
ORD0743,2025-06-13,2025-06,2025,CUST0420,Customer 245,Female,58,Chennai,Tamil Nadu,Electronics,Mobile,Smartphone,5,22000,0.05,104500.0,82500,22000.0,21.05,Credit Card
ORD0744,2025-04-14,2025-04,2025,CUST0230,Customer 426,Male,33,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,5,4500,0.15,19125.0,14500,4625.0,24.18,Credit Card
ORD0745,2025-07-07,2025-07,2025,CUST0317,Customer 404,Male,18,Mumbai,Maharashtra,Home & Kitchen,Kitchen,Air Fryer,2,6500,0.0,13000.0,8600,4400.0,33.85,Credit Card
ORD0746,2026-05-28,2026-05,2026,CUST0133,Customer 80,Male,27,Mangaluru,Karnataka,Sports,Fitness,Dumbbells,1,2200,0.1,1980.0,1350,630.0,31.82,Credit Card
ORD0747,2025-04-09,2025-04,2025,CUST0317,Customer 123,Male,51,Kolkata,West Bengal,Electronics,Audio,Headphones,5,2500,0.0,12500.0,8000,4500.0,36.0,Upi
ORD0748,2026-06-26,2026-06,2026,CUST0401,Customer 20,Male,30,Ahmedabad,Gujarat,Beauty,Skincare,Face Wash,2,450,0.15,765.0,520,245.0,32.03,Debit Card
ORD0749,2026-04-05,2026-04,2026,CUST0290,Customer 43,Female,42,Ahmedabad,Gujarat,Clothing,Men'S Wear,T-Shirt,4,900,0.1,3240.0,2000,1240.0,38.27,Cash
ORD0750,2026-03-08,2026-03,2026,CUST0306,Customer 397,Male,49,Mysuru,Karnataka,Beauty,Hair Care,Shampoo,2,650,0.0,1300.0,760,540.0,41.54,Debit Card
ORD0751,2025-10-26,2025-10,2025,CUST0276,Customer 404,Male,36,Kolkata,West Bengal,Clothing,Women'S Wear,Jacket,2,3200,0.15,5440.0,3800,1640.0,30.15,Debit Card
ORD0752,2025-03-09,2025-03,2025,CUST0445,Customer 445,Male,26,Pune,Maharashtra,Electronics,Mobile,Smartphone,2,22000,0.0,44000.0,33000,11000.0,25.0,Cash
ORD0753,2026-02-18,2026-02,2026,CUST0153,Customer 104,Male,23,New Delhi,Delhi,Electronics,Mobile,Smartphone,1,22000,0.1,19800.0,16500,3300.0,16.67,Debit Card
ORD0754,2025-02-16,2025-02,2025,CUST0013,Customer 217,Male,43,Kozhikode,Kerala,Electronics,Mobile,Smartphone,1,22000,0.2,17600.0,16500,1100.0,6.25,Upi
ORD0755,2026-04-27,2026-04,2026,CUST0315,Customer 297,Female,30,Mysuru,Karnataka,Clothing,Women'S Wear,Jacket,5,3200,0.1,14400.0,9500,4900.0,34.03,Upi
ORD0756,2025-05-12,2025-05,2025,CUST0355,Customer 382,Male,58,Surat,Gujarat,Electronics,Mobile,Smartphone,2,22000,0.05,41800.0,33000,8800.0,21.05,Upi
ORD0757,2025-10-12,2025-10,2025,CUST0274,Customer 20,Male,33,Mangaluru,Karnataka,Sports,Football,Football,4,1200,0.05,4560.0,2800,1760.0,38.6,Debit Card
ORD0758,2025-01-19,2025-01,2025,CUST0200,Customer 220,Male,35,Kolkata,West Bengal,Beauty,Skincare,Face Wash,2,450,0.0,900.0,520,380.0,42.22,Upi
ORD0759,2025-05-19,2025-05,2025,CUST0276,Customer 291,Female,31,Ahmedabad,Gujarat,Beauty,Skincare,Moisturizer,1,750,0.05,712.5,420,292.5,41.05,Credit Card
ORD0760,2025-08-01,2025-08,2025,CUST0436,Customer 340,Male,57,Nagpur,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,4,1800,0.15,6120.0,4200,1920.0,31.37,Cash
ORD0761,2025-04-16,2025-04,2025,CUST0333,Customer 39,Female,26,Warangal,Telangana,Clothing,Men'S Wear,T-Shirt,1,900,0.05,855.0,500,355.0,41.52,Debit Card
ORD0762,2025-05-22,2025-05,2025,CUST0381,Customer 368,Female,45,Warangal,Telangana,Electronics,Audio,Headphones,1,2500,0.05,2375.0,1600,775.0,32.63,Credit Card
ORD0763,2025-09-21,2025-09,2025,CUST0244,Customer 3,Female,33,Hyderabad,Telangana,Clothing,Men'S Wear,T-Shirt,5,900,0.1,4050.0,2500,1550.0,38.27,Credit Card
ORD0764,2025-11-28,2025-11,2025,CUST0015,Customer 338,Female,60,Pune,Maharashtra,Clothing,Men'S Wear,T-Shirt,1,900,0.1,810.0,500,310.0,38.27,Upi
ORD0765,2025-03-05,2025-03,2025,CUST0230,Customer 430,Male,32,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,1,8500,0.15,7225.0,5800,1425.0,19.72,Upi
ORD0766,2025-03-07,2025-03,2025,CUST0150,Customer 20,Male,42,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,5,1600,0.1,7200.0,4500,2700.0,37.5,Upi
ORD0767,2025-09-29,2025-09,2025,CUST0246,Customer 176,Male,22,Salem,Tamil Nadu,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.05,7980.0,5600,2380.0,29.82,Credit Card
ORD0768,2025-12-04,2025-12,2025,CUST0067,Customer 10,Female,31,Mumbai,Maharashtra,Electronics,Mobile,Smartphone,3,22000,0.0,66000.0,49500,16500.0,25.0,Credit Card
ORD0769,2025-12-15,2025-12,2025,CUST0271,Customer 111,Female,22,Madurai,Tamil Nadu,Clothing,Women'S Wear,Kurti,1,1600,0.0,1600.0,900,700.0,43.75,Upi
ORD0770,2025-10-06,2025-10,2025,CUST0251,Customer 400,Male,58,Nagpur,Maharashtra,Electronics,Wearables,Smart Watch,5,4500,0.05,21375.0,14500,6875.0,32.16,Upi
ORD0771,2026-01-28,2026-01,2026,CUST0141,Customer 168,Female,53,Chennai,Tamil Nadu,Electronics,Audio,Headphones,4,2500,0.0,10000.0,6400,3600.0,36.0,Net Banking
ORD0772,2026-06-06,2026-06,2026,CUST0356,Customer 148,Male,50,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,4,8500,0.2,27200.0,23200,4000.0,14.71,Upi
ORD0773,2026-06-21,2026-06,2026,CUST0268,Unknown,Other,35,New Delhi,Delhi,Clothing,Women'S Wear,Jacket,3,3200,0.15,8160.0,5700,2460.0,30.15,Upi
ORD0774,2025-01-14,2025-01,2025,CUST0257,Customer 209,Female,42,Madurai,Tamil Nadu,Clothing,Men'S Wear,Jeans,2,2200,0.15,3740.0,2600,1140.0,30.48,Cash
ORD0775,2025-05-24,2025-05,2025,CUST0289,Customer 386,Male,40,Madurai,Tamil Nadu,Sports,Cricket,Cricket Bat,1,2800,0.15,2380.0,1750,630.0,26.47,Credit Card
ORD0776,2025-09-27,2025-09,2025,CUST0221,Customer 152,Female,32,New Delhi,Delhi,Clothing,Men'S Wear,Jeans,2,2200,0.05,4180.0,2600,1580.0,37.8,Debit Card
ORD0777,2026-06-19,2026-06,2026,CUST0068,Customer 398,Male,27,Kolkata,West Bengal,Clothing,Women'S Wear,Kurti,2,1600,0.0,3200.0,1800,1400.0,43.75,Upi
ORD0778,2025-04-13,2025-04,2025,CUST0215,Customer 192,Female,49,Kolkata,West Bengal,Electronics,Laptop,Laptop,1,55000,0.0,55000.0,42000,13000.0,23.64,Credit Card
ORD0779,2025-01-15,2025-01,2025,CUST0266,Customer 297,Female,41,Surat,Gujarat,Home & Kitchen,Home Decor,Table Lamp,2,1800,0.1,3240.0,2100,1140.0,35.19,Credit Card
ORD0780,2025-07-29,2025-07,2025,CUST0431,Customer 294,Female,27,Kochi,Kerala,Sports,Fitness,Dumbbells,1,2200,0.0,2200.0,1350,850.0,38.64,Cash
ORD0781,2025-05-15,2025-05,2025,CUST0058,Customer 105,Male,27,Kolkata,West Bengal,Sports,Fitness,Dumbbells,4,2200,0.0,8800.0,5400,3400.0,38.64,Upi
ORD0782,2025-04-11,2025-04,2025,CUST0056,Customer 332,Male,20,Mysuru,Karnataka,Sports,Fitness,Yoga Mat,4,900,0.1,3240.0,1920,1320.0,40.74,Upi
ORD0783,2026-03-18,2026-03,2026,CUST0218,Customer 222,Female,57,Hyderabad,Telangana,Electronics,Mobile,Smartphone,5,22000,0.1,99000.0,82500,16500.0,16.67,Net Banking
ORD0784,2025-01-30,2025-01,2025,CUST0359,Customer 407,Female,24,Salem,Tamil Nadu,Electronics,Laptop,Laptop,2,55000,0.15,93500.0,84000,9500.0,10.16,Credit Card
ORD0785,2025-12-17,2025-12,2025,CUST0180,Customer 290,Female,24,Surat,Gujarat,Beauty,Skincare,Face Wash,5,450,0.1,2025.0,1300,725.0,35.8,Debit Card
ORD0786,2025-04-28,2025-04,2025,CUST0192,Customer 79,Female,49,Ahmedabad,Gujarat,Clothing,Women'S Wear,Jacket,5,3200,0.0,16000.0,9500,6500.0,40.62,Upi
ORD0787,2025-03-14,2025-03,2025,CUST0123,Customer 309,Female,37,New Delhi,Delhi,Clothing,Men'S Wear,Jeans,4,2200,0.05,8360.0,5200,3160.0,37.8,Credit Card
ORD0788,2025-05-29,2025-05,2025,CUST0219,Customer 122,Female,30,Ahmedabad,Gujarat,Home & Kitchen,Home Decor,Table Lamp,2,1800,0.0,3600.0,2100,1500.0,41.67,Upi
ORD0789,2025-05-03,2025-05,2025,CUST0349,Customer 196,Male,59,Thiruvananthapuram,Kerala,Sports,Football,Football,2,1200,0.0,2400.0,1400,1000.0,41.67,Net Banking
ORD0790,2025-05-26,2025-05,2025,CUST0182,Customer 257,Female,23,Bengaluru,Karnataka,Sports,Fitness,Yoga Mat,2,900,0.05,1710.0,960,750.0,43.86,Credit Card
ORD0791,2025-12-25,2025-12,2025,CUST0138,Customer 102,Female,32,Nagpur,Maharashtra,Sports,Fitness,Dumbbells,1,2200,0.0,2200.0,1350,850.0,38.64,Net Banking
ORD0792,2026-04-17,2026-04,2026,CUST0023,Customer 48,Female,24,New Delhi,Delhi,Sports,Fitness,Yoga Mat,5,900,0.05,4275.0,2400,1875.0,43.86,Credit Card
ORD0793,2025-01-13,2025-01,2025,CUST0395,Customer 380,Female,34,Pune,Maharashtra,Electronics,Wearables,Smart Watch,3,4500,0.1,12150.0,8700,3450.0,28.4,Net Banking
ORD0794,2025-07-27,2025-07,2025,CUST0417,Customer 349,Female,21,Pune,Maharashtra,Sports,Fitness,Dumbbells,5,2200,0.15,9350.0,6750,2600.0,27.81,Upi
ORD0795,2025-08-05,2025-08,2025,CUST0399,Customer 2,Female,20,Kolkata,West Bengal,Electronics,Laptop,Laptop,3,55000,0.05,156750.0,126000,30750.0,19.62,Upi
ORD0796,2025-06-16,2025-06,2025,CUST0447,Customer 207,Female,44,Surat,Gujarat,Sports,Fitness,Yoga Mat,4,900,0.1,3240.0,1920,1320.0,40.74,Upi
ORD0797,2025-12-03,2025-12,2025,CUST0164,Customer 56,Female,39,Bengaluru,Karnataka,Beauty,Skincare,Face Wash,1,450,0.15,382.5,260,122.5,32.03,Credit Card
ORD0798,2025-07-24,2025-07,2025,CUST0214,Customer 56,Male,28,Kolkata,West Bengal,Sports,Cricket,Cricket Bat,5,2800,0.1,12600.0,8750,3850.0,30.56,Debit Card
ORD0799,2026-03-18,2026-03,2026,CUST0292,Customer 288,Male,31,Kolkata,West Bengal,Electronics,Audio,Headphones,3,2500,0.05,7125.0,4800,2325.0,32.63,Net Banking
ORD0800,2025-08-27,2025-08,2025,CUST0289,Customer 38,Male,38,Mangaluru,Karnataka,Electronics,Mobile,Smartphone,2,22000,0.1,39600.0,33000,6600.0,16.67,Debit Card
ORD0801,2025-11-24,2025-11,2025,CUST0433,Customer 431,Female,58,Coimbatore,Tamil Nadu,Electronics,Wearables,Smart Watch,1,4500,0.1,4050.0,2900,1150.0,28.4,Credit Card
ORD0802,2025-02-18,2025-02,2025,CUST0147,Customer 316,Male,18,Ahmedabad,Gujarat,Home & Kitchen,Home Decor,Table Lamp,1,1800,0.0,1800.0,1050,750.0,41.67,Net Banking
ORD0803,2026-03-20,2026-03,2026,CUST0404,Customer 434,Male,53,Kochi,Kerala,Sports,Cricket,Cricket Bat,1,2800,0.05,2660.0,1750,910.0,34.21,Debit Card
ORD0804,2025-09-04,2025-09,2025,CUST0148,Customer 230,Female,59,Kozhikode,Kerala,Electronics,Wearables,Smart Watch,1,4500,0.0,4500.0,2900,1600.0,35.56,Upi
ORD0805,2026-01-17,2026-01,2026,CUST0089,Customer 61,Female,41,Ahmedabad,Gujarat,Sports,Fitness,Dumbbells,2,2200,0.05,4180.0,2700,1480.0,35.41,Upi
ORD0806,2025-02-01,2025-02,2025,CUST0160,Unknown,Male,48,Kolkata,West Bengal,Electronics,Audio,Headphones,2,2500,0.1,4500.0,3200,1300.0,28.89,Credit Card
ORD0807,2025-04-22,2025-04,2025,CUST0292,Customer 438,Male,21,Kochi,Kerala,Electronics,Laptop,Laptop,2,55000,0.1,99000.0,84000,15000.0,15.15,Debit Card
ORD0808,2025-04-25,2025-04,2025,CUST0283,Customer 37,Male,52,New Delhi,Delhi,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.0,21000.0,14000,7000.0,33.33,Credit Card
ORD0809,2026-01-10,2026-01,2026,CUST0058,Customer 63,Female,53,New Delhi,Delhi,Electronics,Wearables,Smart Watch,5,4500,0.0,22500.0,14500,8000.0,35.56,Upi
ORD0810,2026-04-06,2026-04,2026,CUST0189,Customer 400,Female,34,Surat,Gujarat,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.15,4590.0,3150,1440.0,31.37,Upi
ORD0811,2025-07-14,2025-07,2025,CUST0158,Customer 141,Male,30,Thiruvananthapuram,Kerala,Clothing,Women'S Wear,Jacket,3,3200,0.05,9120.0,5700,3420.0,37.5,Upi
ORD0812,2026-04-07,2026-04,2026,CUST0080,Customer 11,Female,19,Kozhikode,Kerala,Electronics,Laptop,Laptop,2,55000,0.15,93500.0,84000,9500.0,10.16,Upi
ORD0813,2025-05-03,2025-05,2025,CUST0134,Customer 107,Male,31,Coimbatore,Tamil Nadu,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.0,9000.0,5250,3750.0,41.67,Upi
ORD0814,2025-08-04,2025-08,2025,CUST0183,Customer 57,Female,22,Chennai,Tamil Nadu,Electronics,Audio,Headphones,4,2500,0.1,9000.0,6400,2600.0,28.89,Credit Card
ORD0815,2025-06-20,2025-06,2025,CUST0436,Customer 67,Male,38,Madurai,Tamil Nadu,Home & Kitchen,Furniture,Office Chair,5,8500,0.05,40375.0,29000,11375.0,28.17,Debit Card
ORD0816,2025-09-17,2025-09,2025,CUST0079,Customer 273,Male,45,Mumbai,Maharashtra,Electronics,Mobile,Smartphone,5,22000,0.0,110000.0,82500,27500.0,25.0,Credit Card
ORD0817,2025-03-08,2025-03,2025,CUST0293,Customer 285,Female,48,Hyderabad,Telangana,Electronics,Mobile,Smartphone,2,22000,0.0,44000.0,33000,11000.0,25.0,Cash
ORD0818,2025-06-25,2025-06,2025,CUST0387,Customer 341,Female,31,Chennai,Tamil Nadu,Electronics,Laptop,Laptop,2,55000,0.1,99000.0,84000,15000.0,15.15,Net Banking
ORD0819,2025-09-24,2025-09,2025,CUST0029,Customer 247,Male,43,Madurai,Tamil Nadu,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Upi
ORD0820,2025-05-22,2025-05,2025,CUST0044,Customer 144,Male,39,Hyderabad,Telangana,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.2,10080.0,8400,1680.0,16.67,Net Banking
ORD0821,2025-03-21,2025-03,2025,CUST0031,Customer 112,Male,50,Chennai,Tamil Nadu,Sports,Fitness,Dumbbells,3,2200,0.1,5940.0,4050,1890.0,31.82,Upi
ORD0822,2026-03-09,2026-03,2026,CUST0412,Customer 87,Female,58,New Delhi,Delhi,Clothing,Women'S Wear,Jacket,2,3200,0.0,6400.0,3800,2600.0,40.62,Credit Card
ORD0823,2025-10-13,2025-10,2025,CUST0444,Customer 402,Male,24,Mumbai,Maharashtra,Clothing,Men'S Wear,T-Shirt,5,900,0.2,3600.0,2500,1100.0,30.56,Credit Card
ORD0824,2025-05-01,2025-05,2025,CUST0197,Customer 294,Male,25,Surat,Gujarat,Clothing,Men'S Wear,T-Shirt,5,900,0.15,3825.0,2500,1325.0,34.64,Credit Card
ORD0825,2026-05-18,2026-05,2026,CUST0248,Customer 383,Female,25,Mysuru,Karnataka,Sports,Fitness,Dumbbells,2,2200,0.1,3960.0,2700,1260.0,31.82,Net Banking
ORD0826,2025-04-25,2025-04,2025,CUST0218,Customer 137,Female,18,Mangaluru,Karnataka,Home & Kitchen,Furniture,Office Chair,4,8500,0.1,30600.0,23200,7400.0,24.18,Upi
ORD0827,2025-01-21,2025-01,2025,CUST0147,Customer 89,Male,50,Mangaluru,Karnataka,Sports,Football,Football,5,1200,0.1,5400.0,3500,1900.0,35.19,Cash
ORD0828,2026-04-18,2026-04,2026,CUST0258,Customer 275,Female,37,Kolkata,West Bengal,Electronics,Laptop,Laptop,5,55000,0.1,247500.0,210000,37500.0,15.15,Cash
ORD0829,2025-12-16,2025-12,2025,CUST0084,Customer 387,Female,34,New Delhi,Delhi,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.2,6720.0,5600,1120.0,16.67,Upi
ORD0830,2026-02-15,2026-02,2026,CUST0173,Customer 4,Female,34,Kolkata,West Bengal,Sports,Football,Football,4,1200,0.15,4080.0,2800,1280.0,31.37,Credit Card
ORD0831,2025-09-25,2025-09,2025,CUST0011,Customer 344,Female,24,New Delhi,Delhi,Clothing,Women'S Wear,Jacket,3,3200,0.1,8640.0,5700,2940.0,34.03,Credit Card
ORD0832,2025-07-11,2025-07,2025,CUST0320,Customer 190,Female,37,Surat,Gujarat,Electronics,Wearables,Smart Watch,2,4500,0.05,8550.0,5800,2750.0,32.16,Debit Card
ORD0833,2026-04-02,2026-04,2026,CUST0283,Customer 273,Male,36,Hyderabad,Telangana,Sports,Fitness,Yoga Mat,3,900,0.1,2430.0,1440,990.0,40.74,Upi
ORD0834,2026-06-01,2026-06,2026,CUST0443,Customer 80,Male,50,Hyderabad,Telangana,Home & Kitchen,Home Decor,Table Lamp,2,1800,0.15,3060.0,2100,960.0,31.37,Upi
ORD0835,2025-12-04,2025-12,2025,CUST0178,Customer 373,Female,42,Bengaluru,Karnataka,Electronics,Audio,Headphones,5,2500,0.05,11875.0,8000,3875.0,32.63,Upi
ORD0836,2026-03-01,2026-03,2026,CUST0135,Customer 334,Female,33,Kolkata,West Bengal,Sports,Football,Football,5,1200,0.1,5400.0,3500,1900.0,35.19,Net Banking
ORD0837,2025-12-11,2025-12,2025,CUST0269,Customer 328,Male,46,Kochi,Kerala,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Debit Card
ORD0838,2026-05-04,2026-05,2026,CUST0210,Customer 434,Female,39,Ahmedabad,Gujarat,Electronics,Audio,Headphones,3,2500,0.05,7125.0,4800,2325.0,32.63,Net Banking
ORD0839,2025-08-25,2025-08,2025,CUST0445,Customer 407,Female,20,Nagpur,Maharashtra,Clothing,Men'S Wear,T-Shirt,1,900,0.1,810.0,500,310.0,38.27,Net Banking
ORD0840,2025-07-20,2025-07,2025,CUST0436,Customer 258,Male,54,Thiruvananthapuram,Kerala,Sports,Cricket,Cricket Bat,1,2800,0.05,2660.0,1750,910.0,34.21,Debit Card
ORD0841,2025-04-05,2025-04,2025,CUST0125,Customer 41,Female,18,Surat,Gujarat,Electronics,Audio,Headphones,3,2500,0.15,6375.0,4800,1575.0,24.71,Debit Card
ORD0842,2025-07-27,2025-07,2025,CUST0213,Customer 322,Male,47,Thiruvananthapuram,Kerala,Electronics,Wearables,Smart Watch,5,4500,0.05,21375.0,14500,6875.0,32.16,Upi
ORD0843,2025-06-03,2025-06,2025,CUST0010,Customer 415,Female,25,Bengaluru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.05,19950.0,14000,5950.0,29.82,Credit Card
